indice_ventana;inicio_ventana_s;fin_ventana_s;mfcc_1_mean;mfcc_1_std;mfcc_2_mean;mfcc_2_std;mfcc_3_mean;mfcc_3_std;mfcc_4_mean;mfcc_4_std;mfcc_5_mean;mfcc_5_std;mfcc_6_mean;mfcc_6_std;mfcc_7_mean;mfcc_7_std;mfcc_8_mean;mfcc_8_std;mfcc_9_mean;mfcc_9_std;mfcc_10_mean;mfcc_10_std;mfcc_11_mean;mfcc_11_std;mfcc_12_mean;mfcc_12_std;mfcc_13_mean;mfcc_13_std;rms_mean;rms_std;zcr_mean;zcr_std;spectral_centroid_mean;spectral_centroid_std;spectral_bandwidth_mean;spectral_bandwidth_std;spectral_rolloff_mean;spectral_rolloff_std;delta_prev_mfcc_1_mean;delta_next_mfcc_1_mean;delta_prev_mfcc_1_std;delta_next_mfcc_1_std;delta_prev_mfcc_2_mean;delta_next_mfcc_2_mean;delta_prev_mfcc_2_std;delta_next_mfcc_2_std;delta_prev_mfcc_3_mean;delta_next_mfcc_3_mean;delta_prev_mfcc_3_std;delta_next_mfcc_3_std;delta_prev_mfcc_4_mean;delta_next_mfcc_4_mean;delta_prev_mfcc_4_std;delta_next_mfcc_4_std;delta_prev_mfcc_5_mean;delta_next_mfcc_5_mean;delta_prev_mfcc_5_std;delta_next_mfcc_5_std;delta_prev_mfcc_6_mean;delta_next_mfcc_6_mean;delta_prev_mfcc_6_std;delta_next_mfcc_6_std;delta_prev_mfcc_7_mean;delta_next_mfcc_7_mean;delta_prev_mfcc_7_std;delta_next_mfcc_7_std;delta_prev_mfcc_8_mean;delta_next_mfcc_8_mean;delta_prev_mfcc_8_std;delta_next_mfcc_8_std;delta_prev_mfcc_9_mean;delta_next_mfcc_9_mean;delta_prev_mfcc_9_std;delta_next_mfcc_9_std;delta_prev_mfcc_10_mean;delta_next_mfcc_10_mean;delta_prev_mfcc_10_std;delta_next_mfcc_10_std;delta_prev_mfcc_11_mean;delta_next_mfcc_11_mean;delta_prev_mfcc_11_std;delta_next_mfcc_11_std;delta_prev_mfcc_12_mean;delta_next_mfcc_12_mean;delta_prev_mfcc_12_std;delta_next_mfcc_12_std;delta_prev_mfcc_13_mean;delta_next_mfcc_13_mean;delta_prev_mfcc_13_std;delta_next_mfcc_13_std;delta_prev_rms_mean;delta_next_rms_mean;delta_prev_rms_std;delta_next_rms_std;delta_prev_zcr_mean;delta_next_zcr_mean;delta_prev_zcr_std;delta_next_zcr_std;delta_prev_spectral_centroid_mean;delta_next_spectral_centroid_mean;delta_prev_spectral_centroid_std;delta_next_spectral_centroid_std;delta_prev_spectral_bandwidth_mean;delta_next_spectral_bandwidth_mean;delta_prev_spectral_bandwidth_std;delta_next_spectral_bandwidth_std;delta_prev_spectral_rolloff_mean;delta_next_spectral_rolloff_mean;delta_prev_spectral_rolloff_std;delta_next_spectral_rolloff_std;archivo_generado;archivo_base;id_hablante_base;tipo_splicing;manipulado;centro_ventana_s;etiqueta_borde
10;5.0;6.0;-237.15908813476562;61.635623931884766;95.87824249267578;37.35222625732422;-18.65835952758789;32.398582458496094;27.690034866333008;14.588788986206055;-6.6648149490356445;8.870471000671387;-20.700408935546875;12.759600639343262;-19.22539710998535;12.383471488952637;-18.949504852294922;13.037650108337402;-0.2823368310928345;9.983150482177734;-3.6043472290039062;5.687784671783447;5.128518581390381;6.486426830291748;13.328103065490723;7.274013519287109;2.404371738433838;6.964302062988281;0.04950261861085892;0.02979487180709839;0.11871337890625;0.06906286381932052;1695.8991175011388;706.9786936377419;1574.6548275277196;419.2188626802253;3208.740234375;1416.9827440553152;31.19940185546875;11.996047973632812;25.099170684814453;3.8713150024414062;17.02710723876953;0.25934600830078125;7.704967498779297;5.757289886474609;2.172060012817383;11.827167510986328;1.2783584594726562;8.779144287109375;3.874238967895508;9.340021133422852;5.263174057006836;14.914094924926758;0.018796920776367188;8.78991985321045;2.310331344604492;8.353009223937988;5.11328125;5.039468765258789;4.434903144836426;1.3042802810668945;0.9282741546630859;3.0860652923583984;1.1394319534301758;0.45340919494628906;6.634477615356445;11.252738952636719;4.642321586608887;3.6822919845581055;2.935674786567688;2.881475567817688;1.7241191864013672;1.2354869842529297;0.31217432022094727;1.2920522689819336;1.4651226997375488;0.7605934143066406;2.8176722526550293;3.734074115753174;0.3852076530456543;0.6551504135131836;0.14814281463623047;0.10297966003417969;0.5558409690856934;0.32134246826171875;2.0511003732681274;0.6094552278518677;0.20982837677001953;0.8958683013916016;0.009559787809848785;0.02610030025243759;0.002677343785762787;0.019226912409067154;0.039459228515625;0.0139312744140625;0.008251208451765218;0.04471561340358045;327.68423619369923;22.25045073436877;130.9043985392043;201.44744154802288;59.97401318752736;2.1346491980052633;9.82290647335293;30.95251863958663;433.837890625;155.517578125;32.35840011925961;299.22124457773066;H001_6345_clean.wav;H001_6345;6345;none;0;5.5;0
11;5.5;6.5;-225.1630401611328;57.76430892944336;95.618896484375;43.10951614379883;-6.8311920166015625;23.61943817138672;18.350013732910156;29.502883911132812;-15.454734802246094;17.223480224609375;-15.660940170288086;14.063880920410156;-16.139331817626953;12.836880683898926;-30.20224380493164;16.719942092895508;-3.1638123989105225;11.218637466430664;-4.89639949798584;6.448378086090088;1.394444465637207;5.8312764167785645;13.431082725524902;6.952671051025391;1.7949165105819702;6.06843376159668;0.07560291886329651;0.04902178421616554;0.1326446533203125;0.11377847722290096;1673.64866676677;908.4261351857648;1576.7894767257249;450.1713813198119;3053.22265625;1716.2039886330458;11.996047973632812;5.2032928466796875;3.8713150024414062;12.80551528930664;0.25934600830078125;6.508056640625;5.757289886474609;6.855350494384766;11.827167510986328;10.84801959991455;8.779144287109375;0.81072998046875;9.340021133422852;7.344139099121094;14.914094924926758;4.735393524169922;8.78991985321045;3.8830032348632812;8.353009223937988;0.3783416748046875;5.039468765258789;2.907258987426758;1.3042802810668945;2.551650047302246;3.0860652923583984;0.31183624267578125;0.45340919494628906;1.4414596557617188;11.252738952636719;3.9974899291992188;3.6822919845581055;4.718472480773926;2.881475567817688;0.7388279438018799;1.2354869842529297;0.32621192932128906;1.2920522689819336;0.5735321044921875;0.7605934143066406;0.22393321990966797;3.734074115753174;0.704857587814331;0.6551504135131836;1.1856203079223633;0.10297966003417969;0.11973285675048828;0.32134246826171875;0.5041403770446777;0.6094552278518677;3.725431799888611;0.8958683013916016;0.9490365982055664;0.02610030025243759;0.014906615018844604;0.019226912409067154;0.005770638585090637;0.0139312744140625;0.0094146728515625;0.04471561340358045;0.001415723304942218;22.25045073436877;101.51197888319712;201.44744154802288;58.62958852554391;2.1346491980052633;42.5686000058422;30.95251863958663;41.02850063829777;155.517578125;233.88671875;299.22124457773066;207.25404802557114;H001_6345_clean.wav;H001_6345;6345;none;0;6.0;0
12;6.0;7.0;-219.95974731445312;44.95879364013672;102.126953125;49.964866638183594;4.016827583312988;24.43016815185547;11.005874633789062;34.238277435302734;-19.337738037109375;16.845138549804688;-12.753681182861328;11.51223087310791;-15.827495574951172;14.278340339660645;-34.19973373413086;12.001469612121582;-2.4249844551086426;11.544849395751953;-5.469931602478027;6.22444486618042;0.689586877822876;7.016896724700928;13.311349868774414;6.448530673980713;-1.9305152893066406;5.119397163391113;0.09050953388214111;0.043251145631074905;0.12322998046875;0.11519420052784318;1572.136687883573;967.0557237113087;1534.2208767198827;491.1998819581097;2819.3359375;1923.458036658617;5.2032928466796875;75.76718139648438;12.80551528930664;31.136550903320312;6.508056640625;12.389381408691406;6.855350494384766;10.810169219970703;10.84801959991455;15.059464454650879;0.81072998046875;6.720243453979492;7.344139099121094;3.6937923431396484;4.735393524169922;7.858892440795898;3.8830032348632812;16.594430208206177;0.3783416748046875;1.1239166259765625;2.907258987426758;1.1466684341430664;2.551650047302246;0.1157379150390625;0.31183624267578125;1.4344940185546875;1.4414596557617188;2.9927263259887695;3.9974899291992188;18.675155639648438;4.718472480773926;6.185376167297363;0.7388279438018799;7.414842128753662;0.32621192932128906;0.0627126693725586;0.5735321044921875;2.4942829608917236;0.22393321990966797;0.2747344970703125;0.704857587814331;5.80780816078186;1.1856203079223633;1.7126736640930176;0.11973285675048828;4.091213226318359;0.5041403770446777;1.8974823951721191;3.725431799888611;0.19065594673156738;0.9490365982055664;0.6411147117614746;0.014906615018844604;0.04377186298370361;0.005770638585090637;0.006802421063184738;0.0094146728515625;0.0322418212890625;0.001415723304942218;0.08082894469450025;101.51197888319712;129.16159469362992;58.62958852554391;395.58726119229414;42.5686000058422;69.22843372669672;41.02850063829777;87.69480021595945;233.88671875;162.109375;207.25404802557114;573.9564270184555;H001_6345_clean.wav;H001_6345;6345;none;0;6.5;0
13;6.5;7.5;-295.7269287109375;76.09534454345703;114.5163345336914;39.15469741821289;-11.04263687133789;31.15041160583496;14.699666976928711;26.379384994506836;-2.7433078289031982;15.721221923828125;-13.900349617004395;11.396492958068848;-17.26198959350586;11.285614013671875;-15.524578094482422;18.186845779418945;4.9898576736450195;11.607562065124512;-2.9756486415863037;6.499179363250732;6.497395038604736;8.729570388793945;9.220136642456055;8.346013069152832;-2.121171236038208;4.478282451629639;0.0467376708984375;0.03644872456789017;0.0909881591796875;0.03436525583334294;1442.975093189943;571.4684625190146;1464.992442993186;403.50508174215025;2657.2265625;1349.5016096401614;75.76718139648438;8.0655517578125;31.136550903320312;20.122039794921875;12.389381408691406;45.37841033935547;10.810169219970703;23.626266479492188;15.059464454650879;0.2956981658935547;6.720243453979492;0.42917442321777344;3.6937923431396484;14.14085578918457;7.858892440795898;1.8926124572753906;16.594430208206177;2.7619986832141876;1.1239166259765625;1.9840631484985352;1.1466684341430664;2.0090484619140625;0.1157379150390625;2.2162675857543945;1.4344940185546875;1.9850196838378906;2.9927263259887695;0.5873355865478516;18.675155639648438;10.264965057373047;6.185376167297363;5.607426643371582;7.414842128753662;0.46206235885620117;0.0627126693725586;1.578892707824707;2.4942829608917236;2.5148338675498962;0.2747344970703125;0.2325267791748047;5.80780816078186;4.159078121185303;1.7126736640930176;1.3333778381347656;4.091213226318359;0.6467933654785156;1.8974823951721191;2.4032058715820312;0.19065594673156738;1.3853938579559326;0.6411147117614746;0.4194364547729492;0.04377186298370361;0.012881763279438019;0.006802421063184738;0.0031151846051216125;0.0322418212890625;0.08740234375;0.08082894469450025;0.05946081725755017;129.16159469362992;702.0964216482839;395.58726119229414;324.8959173858699;69.22843372669672;215.53833234127956;87.69480021595945;32.81144807440808;162.109375;1148.4375;573.9564270184555;44.892518225301046;H001_6345_clean.wav;H001_6345;6345;none;0;7.0;0
14;7.0;8.0;-287.661376953125;96.2173843383789;69.13792419433594;62.78096389770508;-11.338335037231445;31.579586029052734;28.84052276611328;28.271997451782227;0.01869085431098938;13.73715877532959;-11.891301155090332;13.612760543823242;-19.24700927734375;10.698278427124023;-5.259613037109375;12.579419136047363;4.527795314788818;13.186454772949219;-0.46081477403640747;6.266652584075928;10.656473159790039;7.39619255065918;9.86693000793457;10.749218940734863;-0.7357773780822754;4.897718906402588;0.03385590761899948;0.033333539962768555;0.1783905029296875;0.09382607309089311;2145.071514838227;896.3643799048845;1680.5307753344655;370.6936336677422;3805.6640625;1394.3941278654625;8.0655517578125;73.25119018554688;20.122039794921875;16.770973205566406;45.37841033935547;25.723194122314453;23.626266479492188;17.0970458984375;0.2956981658935547;13.539728164672852;0.42917442321777344;4.811460494995117;14.14085578918457;3.646503448486328;1.8926124572753906;0.840545654296875;2.7619986832141876;11.303231030702591;1.9840631484985352;2.9001846313476562;2.0090484619140625;3.767592430114746;2.2162675857543945;3.779308319091797;1.9850196838378906;4.788974761962891;0.5873355865478516;0.7821578979492188;10.264965057373047;12.900333404541016;5.607426643371582;3.6664133071899414;0.46206235885620117;3.7231783866882324;1.578892707824707;0.5014925003051758;2.5148338675498962;8.463873565196991;0.2325267791748047;4.031612873077393;4.159078121185303;3.6985769271850586;1.3333778381347656;1.833169937133789;0.6467933654785156;4.80889892578125;2.4032058715820312;1.5207271575927734;1.3853938579559326;0.045386552810668945;0.4194364547729492;1.2271485328674316;0.012881763279438019;0.04822659492492676;0.0031151846051216125;0.031424082815647125;0.08740234375;0.00982666015625;0.05946081725755017;0.011601954899026948;702.0964216482839;182.88073952342438;324.8959173858699;15.302299189974292;215.53833234127956;167.5483599635529;32.81144807440808;101.83536384178274;1148.4375;469.970703125;44.892518225301046;150.47239112473085;H001_6345_clean.wav;H001_6345;6345;none;0;7.5;0
15;7.5;8.5;-214.41018676757812;79.4464111328125;43.414730072021484;45.68391799926758;2.2013931274414062;26.768125534057617;32.48702621459961;27.43145179748535;-11.284540176391602;10.836974143981934;-15.658893585205078;17.39206886291504;-24.03598403930664;11.480436325073242;-18.15994644165039;16.245832443237305;0.8046169281005859;13.687947273254395;-8.924688339233398;10.29826545715332;6.9578962326049805;9.229362487792969;14.67582893371582;9.22849178314209;-0.7811639308929443;6.1248674392700195;0.08208250254392624;0.06475762277841568;0.1882171630859375;0.08222411819186616;2327.9522543616513;881.0620807149102;1848.0791352980184;268.85826982595944;4275.634765625;1243.9217367407316;73.25119018554688;22.10662841796875;16.770973205566406;34.838172912597656;25.723194122314453;24.265308380126953;17.0970458984375;14.662792205810547;13.539728164672852;0.6460756063461304;4.811460494995117;3.6134090423583984;3.646503448486328;6.257877349853516;0.840545654296875;0.45108795166015625;11.303231030702591;2.1389636993408203;2.9001846313476562;0.0059528350830078125;3.767592430114746;0.4904918670654297;3.779308319091797;1.5591955184936523;4.788974761962891;0.6069793701171875;0.7821578979492188;1.7559232711791992;12.900333404541016;6.573890686035156;3.6664133071899414;3.7303857803344727;3.7231783866882324;0.0939028263092041;0.5014925003051758;0.365478515625;8.463873565196991;2.016324996948242;4.031612873077393;0.36861228942871094;3.6985769271850586;2.66115140914917;1.833169937133789;3.2878336906433105;4.80889892578125;1.9682941436767578;1.5207271575927734;1.61301851272583;0.045386552810668945;1.0491424798965454;1.2271485328674316;0.21518611907958984;0.04822659492492676;0.004201523959636688;0.031424082815647125;0.014068197458982468;0.00982666015625;0.0331878662109375;0.011601954899026948;0.03497272744378009;182.88073952342438;395.5304054082899;15.302299189974292;91.43818438660321;167.5483599635529;175.41042726449405;101.83536384178274;85.30591430533906;469.970703125;650.87890625;150.47239112473085;327.4513653941906;H001_6345_clean.wav;H001_6345;6345;none;0;8.0;0
16;8.0;9.0;-192.30355834960938;44.608238220214844;67.68003845214844;60.346710205078125;1.5553175210952759;30.381534576416016;26.229148864746094;27.882539749145508;-13.423503875732422;10.831021308898926;-15.168401718139648;15.832873344421387;-24.642963409423828;9.724513053894043;-24.733837127685547;12.515446662902832;0.89851975440979;14.053425788879395;-10.94101333618164;10.666877746582031;4.2967448234558105;5.941528797149658;12.707534790039062;7.61547327041626;0.2679785490036011;5.90968132019043;0.08628402650356293;0.05068942531943321;0.155029296875;0.11719684563564625;1932.4218489533614;972.5002651015134;1672.6687080335244;354.1641841312985;3624.755859375;1571.3731021349222;22.10662841796875;20.974639892578125;34.838172912597656;7.6248626708984375;24.265308380126953;17.64405059814453;14.662792205810547;2.7504425048828125;0.6460756063461304;2.2353952527046204;3.6134090423583984;2.8119335174560547;6.257877349853516;10.556074142456055;0.45108795166015625;11.650808334350586;2.1389636993408203;5.1541595458984375;0.0059528350830078125;5.605109214782715;0.4904918670654297;2.838202476501465;1.5591955184936523;2.166110038757324;0.6069793701171875;13.432243347167969;1.7559232711791992;3.651378631591797;6.573890686035156;3.6109619140625;3.7303857803344727;0.9154644012451172;0.0939028263092041;5.43325400352478;0.365478515625;0.3924589157104492;2.016324996948242;5.041259765625;0.36861228942871094;0.7542257308959961;2.66115140914917;1.2789101600646973;3.2878336906433105;0.6765036582946777;1.9682941436767578;3.6654224395751953;1.61301851272583;0.1680431365966797;1.0491424798965454;0.5823214650154114;0.21518611907958984;0.0640559196472168;0.004201523959636688;0.00803452730178833;0.014068197458982468;0.015023790299892426;0.0331878662109375;0.0359954833984375;0.03497272744378009;0.02195557776977053;395.5304054082899;235.23923097211673;91.43818438660321;0.2589413501556237;175.41042726449405;152.1265481357907;85.30591430533906;91.67894295210249;650.87890625;836.181640625;327.4513653941906;64.36542157163672;H001_6345_clean.wav;H001_6345;6345;none;0;8.5;0
17;8.5;9.5;-213.2781982421875;36.983375549316406;85.32408905029297;63.09715270996094;-0.6800777316093445;27.56960105895996;15.673074722290039;39.533348083496094;-18.57766342163086;16.43613052368164;-12.330199241638184;13.666763305664062;-11.21072006225586;13.37589168548584;-28.344799041748047;13.43091106414795;-4.53473424911499;13.660966873168945;-5.899753570556641;9.912652015686035;5.575654983520508;5.2650251388549805;9.042112350463867;7.7835164070129395;-0.3143429160118103;5.9737372398376465;0.0782494992017746;0.03566563501954079;0.1190338134765625;0.09524126786587572;1697.1826179812447;972.2413237513578;1520.5421598977337;262.485241179196;2788.57421875;1507.0076805632855;20.974639892578125;2.9004364013671875;7.6248626708984375;0.29468536376953125;17.64405059814453;14.929222106933594;2.7504425048828125;21.33913803100586;2.2353952527046204;5.459440052509308;2.8119335174560547;3.5526294708251953;10.556074142456055;21.39678430557251;11.650808334350586;8.726839065551758;5.1541595458984375;1.9615764617919922;5.605109214782715;0.4198780059814453;2.838202476501465;1.7111902236938477;2.166110038757324;1.933187484741211;13.432243347167969;1.4877338409423828;3.651378631591797;6.648676872253418;3.6109619140625;2.1307926177978516;0.9154644012451172;0.48714256286621094;5.43325400352478;1.8313937187194824;0.3924589157104492;0.29514503479003906;5.041259765625;1.8329353332519531;0.7542257308959961;1.383340835571289;1.2789101600646973;0.06084728240966797;0.6765036582946777;1.51383638381958;3.6654224395751953;2.2252988815307617;0.1680431365966797;0.6635785102844238;0.5823214650154114;2.9088712334632874;0.0640559196472168;4.744069576263428;0.00803452730178833;0.00891345739364624;0.015023790299892426;0.002435147762298584;0.0359954833984375;0.014801025390625;0.02195557776977053;0.034856798761796565;235.23923097211673;174.50461957689754;0.2589413501556237;164.57901142844185;152.1265481357907;17.490799684095236;91.67894295210249;61.10307104221687;836.181640625;354.248046875;64.36542157163672;41.606927901425024;H001_6345_clean.wav;H001_6345;6345;none;0;9.0;0
18;9.0;10.0;-210.3777618408203;37.27806091308594;100.25331115722656;41.75801467895508;-6.139517784118652;24.016971588134766;-5.723709583282471;30.806509017944336;-16.616086959838867;16.856008529663086;-10.619009017944336;15.599950790405273;-9.722986221313477;20.024568557739258;-30.4755916595459;13.91805362701416;-6.366127967834473;13.956111907958984;-7.732688903808594;11.295992851257324;5.636502265930176;6.7788615226745605;6.8168134689331055;8.447094917297363;-3.2232141494750977;10.717806816101074;0.08716295659542084;0.0332304872572422;0.1042327880859375;0.06038446910407916;1522.6779984043471;807.6623123229159;1538.032959581829;323.5883122214129;2434.326171875;1465.4007526618605;2.9004364013671875;27.123809814453125;0.29468536376953125;19.68164825439453;14.929222106933594;9.656639099121094;21.33913803100586;13.287284851074219;5.459440052509308;3.259099006652832;3.5526294708251953;4.719520568847656;21.39678430557251;14.116831302642822;8.726839065551758;5.266399383544922;1.9615764617919922;9.994625091552734;0.4198780059814453;2.2921791076660156;1.7111902236938477;1.8904743194580078;1.933187484741211;0.4438591003417969;1.4877338409423828;10.846456527709961;6.648676872253418;2.1477222442626953;2.1307926177978516;5.323026657104492;0.48714256286621094;0.07247638702392578;1.8313937187194824;1.2020492553710938;0.29514503479003906;0.46314144134521484;1.8329353332519531;0.379671573638916;1.383340835571289;0.839207649230957;0.06084728240966797;2.0881550312042236;1.51383638381958;0.6635069847106934;2.2252988815307617;1.965306282043457;0.6635785102844238;0.40535640716552734;2.9088712334632874;5.398854494094849;4.744069576263428;1.00762939453125;0.00891345739364624;0.01886317878961563;0.002435147762298584;0.0015293136239051819;0.014801025390625;0.0203704833984375;0.034856798761796565;0.020936940496406736;174.50461957689754;203.06825876857374;164.57901142844185;337.9610318531512;17.490799684095236;5.16551978392954;61.10307104221687;70.93581063262053;354.248046875;423.33984375;41.606927901425024;344.2912802019864;H001_6345_clean.wav;H001_6345;6345;none;0;9.5;0
19;9.5;10.5;-237.50157165527344;56.95970916748047;90.59667205810547;55.0452995300293;-2.8804187774658203;28.736492156982422;8.393121719360352;25.540109634399414;-6.621461868286133;14.56382942199707;-12.509483337402344;16.04380989074707;-20.569442749023438;22.172290802001953;-25.152565002441406;13.845577239990234;-7.568177223205566;13.49297046661377;-7.353017330169678;10.456785202026367;3.548347234725952;6.115354537963867;4.851507186889648;8.041738510131836;2.175640344619751;9.710177421569824;0.0682997778058052;0.03170117363333702;0.124603271484375;0.0813214096004859;1725.7462571729209;1145.6233441760671;1532.8674397978994;394.5241228540334;2857.666015625;1809.6920328638469;27.123809814453125;105.16304016113281;19.68164825439453;49.917816162109375;9.656639099121094;2.6856155395507812;13.287284851074219;16.16724395751953;3.259099006652832;14.38710880279541;4.719520568847656;14.478378295898438;14.116831302642822;9.89654541015625;5.266399383544922;7.28577995300293;9.994625091552734;8.96013879776001;2.2921791076660156;0.3584423065185547;1.8904743194580078;2.944424629211426;0.4438591003417969;0.031108856201171875;10.846456527709961;8.145668029785156;2.1477222442626953;7.512273788452148;5.323026657104492;12.624549865722656;0.07247638702392578;1.8411684036254883;1.2020492553710938;5.074221611022949;0.46314144134521484;3.4994382858276367;0.379671573638916;8.53195071220398;0.839207649230957;1.7261695861816406;2.0881550312042236;0.7558333873748779;0.6635069847106934;1.0072922706604004;1.965306282043457;0.39583873748779297;0.40535640716552734;0.13393449783325195;5.398854494094849;5.785550355911255;1.00762939453125;6.726279020309448;0.01886317878961563;0.03821658715605736;0.0015293136239051819;0.0004904847592115402;0.0203704833984375;0.027374267578125;0.020936940496406736;0.011604217780667753;203.06825876857374;7.732305222767991;337.9610318531512;321.9841154871734;5.16551978392954;304.5683813975361;70.93581063262053;63.35997544158681;423.33984375;652.587890625;344.2912802019864;371.17809562132175;H001_6345_clean.wav;H001_6345;6345;none;0;10.0;0
20;10.0;11.0;-342.66461181640625;106.87752532958984;87.91105651855469;38.878055572509766;11.50669002532959;14.258113861083984;18.2896671295166;18.254329681396484;2.338676929473877;14.205387115478516;-9.565058708190918;16.074918746948242;-12.423774719238281;14.660017013549805;-12.52801513671875;15.686745643615723;-2.493955612182617;9.993532180786133;1.1789333820343018;8.730615615844727;2.792513847351074;5.108062267303467;5.247345924377441;7.907804012298584;7.961190700531006;2.983898401260376;0.03008319064974785;0.03121068887412548;0.09722900390625;0.06971719181981814;1733.4785623956889;823.6392286888937;1837.4358211954354;331.1641474124466;3510.25390625;1438.5139372425251;105.16304016113281;82.67843627929688;49.917816162109375;75.96316909790039;2.6856155395507812;5.230873107910156;16.16724395751953;23.919212341308594;14.38710880279541;5.51212739944458;14.478378295898438;1.7815322875976562;9.89654541015625;7.803346633911133;7.28577995300293;7.213395118713379;8.96013879776001;2.4992547035217285;0.3584423065185547;2.227139472961426;2.944424629211426;11.665678262710571;0.031108856201171875;9.658145427703857;8.145668029785156;11.052461624145508;7.512273788452148;8.803948879241943;12.624549865722656;13.303808808326721;1.8411684036254883;7.00877571105957;5.074221611022949;3.766093611717224;3.4994382858276367;6.9274866580963135;8.53195071220398;1.734222650527954;1.7261695861816406;2.3969454765319824;0.7558333873748779;3.704906463623047;1.0072922706604004;2.555555820465088;0.39583873748779297;0.072418212890625;0.13393449783325195;1.042304515838623;5.785550355911255;1.6981000900268555;6.726279020309448;0.2778003215789795;0.03821658715605736;0.02672027423977852;0.0004904847592115402;0.02940875245258212;0.027374267578125;0.002838134765625;0.011604217780667753;0.01750505812996518;7.732305222767991;102.67265330744294;321.9841154871734;525.8593934765427;304.5683813975361;142.32015746354614;63.35997544158681;166.01588582196106;652.587890625;537.59765625;371.17809562132175;920.439477405854;H001_6345_clean.wav;H001_6345;6345;none;0;10.5;0
